start,duration,value
2019-12-28T13:59:37+01:00,[60],[126.9]
2019-12-28T13:59:52+01:00,[60],[126.9]
2019-12-28T14:05:17+01:00,[60],[130.4]
2019-12-28T14:16:13+01:00,[60],[126.9]
2019-12-28T14:25:34+01:00,[60],[130.9]
2019-12-28T14:35:31+01:00,[60],[136.5]
2019-12-28T14:38:19+01:00,[60],[126.9]
2019-12-28T14:38:37+01:00,[60],[130.9]
2019-12-28T14:43:56+01:00,[60],[0]
2019-12-28T14:54:01+01:00,[60],[130.9]
2019-12-28T15:11:53+01:00,[60],[130.9]
2019-12-28T15:27:05+01:00,[60],[0]
2019-12-28T15:37:10+01:00,[60],[130.9]
2019-12-28T15:47:13+01:00,[60],[126.9]
2019-12-28T15:57:17+01:00,[60],[130.9]
2019-12-28T16:07:20+01:00,[60],[126.9]
2019-12-28T16:26:54+01:00,[60],[131.2]
2019-12-28T16:27:29+01:00,[60],[126.9]
2019-12-28T17:18:39+01:00,[60],[130.9]
2019-12-28T17:29:01+01:00,[60],[130.9]
2019-12-28T17:39:05+01:00,[60],[126.9]
2019-12-28T17:58:10+01:00,[60],[130.9]
2019-12-28T18:04:26+01:00,[60],[130.4]
2019-12-28T18:15:13+01:00,[60],[130.9]
2019-12-28T18:17:31+01:00,[60],[130.9]
2019-12-28T18:17:55+01:00,[60],[126.9]
2019-12-28T18:18:22+01:00,[60],[126.9]
2019-12-28T18:18:27+01:00,[60],[126.9]
2019-12-28T18:18:30+01:00,[60],[126.9]
2019-12-28T18:18:33+01:00,[60],[126.9]
2019-12-28T18:18:38+01:00,[60],[126.9]
2019-12-28T18:18:45+01:00,[60],[126.9]
2019-12-28T18:18:52+01:00,[60],[126.9]
2019-12-28T18:18:58+01:00,[60],[126.9]
2019-12-28T18:19:07+01:00,[60],[132.476]
2019-12-28T18:19:18+01:00,[60],[131.46]
2019-12-28T18:19:28+01:00,[60],[131.46]
2019-12-28T18:19:38+01:00,[60],[131.46]
2019-12-28T18:19:48+01:00,[60],[131.46]
2019-12-28T18:19:53+01:00,[60],[131.46]
2019-12-28T18:19:58+01:00,[60],[131.46]
2019-12-28T18:20:13+01:00,[60],[131.46]
2019-12-28T18:20:18+01:00,[60],[131.46]
2019-12-28T18:20:54+01:00,[60],[0]
2019-12-28T18:21:03+01:00,[60],[0]
2019-12-28T18:21:25+01:00,[60],[130.862]
2019-12-28T18:21:29+01:00,[60],[130.862]
