start,duration,value
2019-12-28T13:50:43+01:00,[60],[7.018277]
2019-12-28T13:50:49+01:00,[60],[7.018402]
2019-12-28T13:50:54+01:00,[60],[7.018532]
2019-12-28T13:50:59+01:00,[60],[7.018681]
2019-12-28T13:51:04+01:00,[60],[7.018812]
2019-12-28T13:51:09+01:00,[60],[7.01896]
2019-12-28T13:51:14+01:00,[60],[7.019114]
2019-12-28T13:51:20+01:00,[60],[7.019266]
2019-12-28T13:51:25+01:00,[60],[7.019421]
2019-12-28T13:51:30+01:00,[60],[7.019563]
2019-12-28T13:51:36+01:00,[60],[7.019723]
2019-12-28T13:51:41+01:00,[60],[7.019884]
2019-12-28T13:51:47+01:00,[60],[7.020043]
2019-12-28T13:51:53+01:00,[60],[7.02019]
2019-12-28T13:51:59+01:00,[60],[7.02035]
2019-12-28T13:52:04+01:00,[60],[7.020498]
2019-12-28T13:52:05+01:00,[60],[7.020498]
2019-12-28T13:52:10+01:00,[60],[7.020647]
2019-12-28T13:52:15+01:00,[60],[7.020809]
2019-12-28T13:52:18+01:00,[60],[7.020935]
2019-12-28T13:52:22+01:00,[60],[7.021049]
2019-12-28T13:52:28+01:00,[60],[7.021156]
2019-12-28T13:52:39+01:00,[60],[7.021325]
2019-12-28T13:52:45+01:00,[60],[7.021505]
2019-12-28T13:52:49+01:00,[60],[7.021622]
2019-12-28T13:52:53+01:00,[60],[7.021702]
2019-12-28T13:52:56+01:00,[60],[7.021713]
2019-12-28T13:53:00+01:00,[60],[7.021755]
2019-12-28T13:53:08+01:00,[60],[7.021803]
2019-12-28T13:53:29+01:00,[60],[7.021942]
2019-12-28T13:53:49+01:00,[60],[7.02192]
2019-12-28T13:53:53+01:00,[60],[7.021798]
2019-12-28T13:54:04+01:00,[60],[7.021856]
2019-12-28T13:54:14+01:00,[60],[7.022004]
2019-12-28T13:54:23+01:00,[60],[7.02204]
2019-12-28T13:54:29+01:00,[60],[7.022061]
2019-12-28T13:54:32+01:00,[60],[7.022106]
2019-12-28T13:54:37+01:00,[60],[7.022171]
2019-12-28T13:54:41+01:00,[60],[7.022261]
2019-12-28T13:54:48+01:00,[60],[7.022351]
2019-12-28T13:54:57+01:00,[60],[7.022433]
2019-12-28T13:55:02+01:00,[60],[7.022525]
2019-12-28T13:55:09+01:00,[60],[7.022595]
2019-12-28T13:55:17+01:00,[60],[7.02267]
2019-12-28T13:55:26+01:00,[60],[7.022705]
2019-12-28T13:55:33+01:00,[60],[7.022816]
2019-12-28T13:55:38+01:00,[60],[7.022978]
2019-12-28T13:55:46+01:00,[60],[7.023117]
2019-12-28T13:55:55+01:00,[60],[7.023309]
2019-12-28T13:55:58+01:00,[60],[7.023454]
2019-12-28T13:56:03+01:00,[60],[7.023576]
2019-12-28T13:56:10+01:00,[60],[7.023685]
2019-12-28T13:56:16+01:00,[60],[7.023805]
2019-12-28T13:59:22+01:00,[60],[7.023898]
2019-12-28T13:59:37+01:00,[60],[7.024049]
2019-12-28T13:59:52+01:00,[60],[7.023908]
